iter	Passed	Remaining
7477	202387	68256
7478	202427	68233
7479	202470	68211
7480	202512	68189
7481	202554	68167
7482	202593	68144
7483	202636	68123
7484	202676	68100
7485	202710	68075
7486	202751	68053
7487	202791	68030
7488	202826	68006
7489	202869	67984
7490	202908	67961
7491	202949	67938
7492	202988	67915
7493	203026	67892
7494	203070	67870
7495	203109	67847
7496	203152	67825
7497	203190	67802
7498	203231	67779
7499	203269	67756
7500	203311	67734
7501	203354	67712
7502	203392	67688
7503	203431	67665
7504	203471	67642
7505	203510	67619
7506	203553	67597
7507	203589	67574
7508	203628	67550
7509	203663	67526
7510	203702	67503
7511	203739	67479
7512	203783	67457
7513	203819	67433
7514	203862	67411
7515	203898	67387
7516	203945	67366
7517	203983	67343
7518	204025	67320
7519	204062	67297
7520	204106	67275
7521	204143	67251
7522	204185	67229
7523	204223	67205
7524	204263	67182
7525	204302	67159
7526	204341	67136
7527	204382	67113
7528	204417	67089
7529	204457	67066
7530	204495	67042
7531	204532	67018
7532	204568	66994
7533	204603	66970
7534	204645	66947
7535	204682	66923
7536	204717	66899
7537	204753	66874
7538	204793	66851
7539	204831	66828
7540	204866	66803
7541	204905	66780
7542	204944	66757
7543	204984	66734
7544	205026	66711
7545	205063	66687
7546	205107	66666
7547	205147	66643
7548	205186	66619
7549	205226	66596
7550	205265	66573
7551	205306	66550
7552	205344	66526
7553	205383	66503
7554	205423	66480
7555	205459	66456
7556	205494	66431
7557	205531	66407
7558	205572	66384
7559	205612	66361
7560	205648	66337
7561	205684	66312
7562	205725	66290
7563	205769	66268
7564	205804	66243
7565	205848	66221
7566	205884	66197
7567	205922	66173
7568	205957	66149
7569	205994	66124
7570	206030	66100
7571	206066	66076
7572	206103	66052
7573	206147	66030
7574	206194	66009
7575	206234	65986
7576	206274	65963
7577	206313	65939
7578	206353	65916
7579	206392	65893
7580	206433	65870
7581	206471	65846
7582	206508	65822
7583	206546	65798
7584	206586	65775
7585	206631	65753
7586	206675	65731
7587	206714	65708
7588	206755	65685
7589	206799	65663
7590	206850	65644
7591	206890	65620
7592	206930	65597
7593	206976	65576
7594	207015	65552
7595	207053	65528
7596	207091	65504
7597	207133	65482
7598	207174	65459
7599	207216	65436
7600	207254	65412
7601	207296	65390
7602	207328	65364
7603	207367	65340
7604	207405	65317
7605	207442	65292
7606	207484	65270
7607	207523	65246
7608	207560	65222
7609	207602	65199
7610	207639	65175
7611	207680	65152
7612	207716	65128
7613	207751	65103
7614	207797	65081
7615	207833	65057
7616	207873	65033
7617	207914	65010
7618	207952	64986
7619	207992	64963
7620	208029	64939
7621	208063	64914
7622	208098	64889
7623	208133	64864
7624	208172	64840
7625	208215	64818
7626	208252	64794
7627	208293	64770
7628	208333	64747
7629	208374	64724
7630	208409	64699
7631	208448	64675
7632	208485	64651
7633	208523	64627
7634	208566	64604
7635	208606	64581
7636	208644	64557
7637	208683	64533
7638	208723	64510
7639	208761	64486
7640	208804	64464
7641	208842	64439
7642	208878	64415
7643	208917	64391
7644	208956	64367
7645	208994	64343
7646	209038	64321
7647	209075	64297
7648	209114	64273
7649	209153	64249
7650	209196	64227
7651	209235	64203
7652	209279	64181
7653	209318	64157
7654	209358	64133
7655	209394	64109
7656	209434	64085
7657	209472	64061
7658	209518	64040
7659	209559	64016
7660	209597	63992
7661	209634	63968
7662	209670	63943
7663	209704	63918
7664	209741	63893
7665	209776	63868
7666	209811	63843
7667	209846	63818
7668	209880	63793
7669	209916	63768
7670	209956	63745
7671	209998	63722
7672	210038	63698
7673	210079	63675
7674	210116	63650
7675	210154	63626
7676	210191	63602
7677	210229	63578
7678	210268	63554
7679	210305	63529
7680	210341	63505
7681	210380	63481
7682	210417	63456
7683	210454	63432
7684	210492	63407
7685	210530	63383
7686	210568	63359
7687	210607	63335
7688	210647	63312
7689	210691	63289
7690	210733	63266
7691	210769	63241
7692	210808	63217
7693	210852	63195
7694	210899	63173
7695	210940	63150
7696	210980	63127
7697	211017	63102
7698	211054	63077
7699	211089	63052
7700	211124	63027
7701	211163	63003
7702	211201	62979
7703	211241	62955
7704	211278	62931
7705	211314	62906
7706	211352	62881
7707	211389	62857
7708	211425	62832
7709	211466	62809
7710	211502	62784
7711	211535	62758
7712	211573	62734
7713	211612	62710
7714	211651	62686
7715	211684	62660
7716	211720	62635
7717	211759	62611
7718	211796	62586
7719	211830	62561
7720	211871	62537
7721	211909	62513
7722	211945	62488
7723	211988	62465
7724	212028	62441
7725	212068	62418
7726	212106	62394
7727	212146	62370
7728	212183	62345
7729	212228	62323
7730	212270	62299
7731	212306	62275
7732	212344	62250
7733	212381	62225
7734	212419	62201
7735	212458	62177
7736	212493	62152
7737	212528	62127
7738	212566	62102
7739	212610	62080
7740	212650	62056
7741	212689	62032
7742	212732	62009
7743	212769	61984
7744	212809	61960
7745	212849	61936
7746	212890	61913
7747	212936	61891
7748	212974	61866
7749	213013	61842
7750	213052	61818
7751	213089	61793
7752	213132	61770
7753	213170	61746
7754	213210	61722
7755	213248	61698
7756	213286	61673
7757	213325	61649
7758	213364	61625
7759	213403	61601
7760	213446	61577
7761	213488	61554
7762	213528	61530
7763	213566	61506
7764	213605	61482
7765	213642	61457
7766	213681	61433
7767	213726	61410
7768	213768	61387
7769	213808	61363
7770	213850	61339
7771	213890	61315
7772	213944	61295
7773	213986	61272
7774	214027	61249
7775	214067	61224
7776	214106	61200
7777	214141	61175
7778	214179	61150
7779	214215	61125
7780	214249	61100
7781	214288	61075
7782	214324	61050
7783	214360	61025
7784	214398	61001
7785	214433	60975
7786	214471	60951
7787	214507	60925
7788	214545	60901
7789	214581	60876
7790	214619	60851
7791	214660	60827
7792	214701	60804
7793	214740	60779
7794	214779	60755
7795	214817	60730
7796	214853	60705
7797	214897	60682
7798	214934	60657
7799	214974	60633
7800	215013	60609
7801	215053	60585
7802	215094	60561
7803	215135	60537
7804	215172	60512
7805	215210	60488
7806	215247	60463
7807	215288	60439
7808	215335	60417
7809	215374	60393
7810	215413	60368
7811	215453	60344
7812	215492	60320
7813	215533	60296
7814	215570	60271
7815	215608	60246
7816	215643	60221
7817	215679	60196
7818	215717	60171
7819	215754	60146
7820	215791	60121
7821	215828	60096
7822	215861	60070
7823	215898	60045
7824	215935	60020
7825	215972	59995
7826	216013	59971
7827	216052	59947
7828	216091	59922
7829	216130	59898
7830	216169	59873
7831	216208	59849
7832	216243	59823
7833	216280	59798
7834	216317	59773
7835	216353	59748
7836	216388	59722
7837	216431	59699
7838	216467	59674
7839	216504	59649
7840	216544	59624
7841	216581	59599
7842	216620	59575
7843	216660	59551
7844	216702	59527
7845	216738	59502
7846	216777	59477
7847	216823	59455
7848	216868	59432
7849	216909	59408
7850	216949	59384
7851	216985	59358
7852	217025	59334
7853	217065	59310
7854	217097	59283
7855	217139	59259
7856	217174	59234
7857	217212	59209
7858	217249	59184
7859	217286	59159
7860	217323	59134
7861	217364	59110
7862	217405	59086
7863	217451	59063
7864	217493	59039
7865	217529	59014
7866	217570	58990
7867	217612	58966
7868	217656	58943
7869	217696	58919
7870	217738	58895
7871	217775	58870
7872	217812	58845
7873	217850	58820
7874	217887	58794
7875	217926	58770
7876	217962	58744
7877	217999	58719
7878	218037	58694
7879	218069	58668
7880	218106	58643
7881	218141	58617
7882	218181	58593
7883	218219	58568
7884	218254	58542
7885	218290	58517
7886	218327	58491
7887	218367	58467
7888	218407	58443
7889	218444	58417
7890	218478	58391
7891	218514	58366
7892	218548	58340
7893	218585	58315
7894	218623	58290
7895	218660	58265
7896	218699	58240
7897	218731	58214
7898	218767	58188
7899	218804	58163
7900	218845	58139
7901	218880	58113
7902	218916	58087
7903	218952	58062
7904	218988	58036
7905	219030	58012
7906	219068	57987
7907	219113	57964
7908	219157	57941
7909	219196	57916
7910	219233	57891
7911	219272	57866
7912	219311	57841
7913	219354	57818
7914	219392	57793
7915	219433	57768
7916	219474	57744
7917	219513	57719
7918	219554	57695
7919	219588	57669
7920	219627	57644
7921	219663	57619
7922	219710	57596
7923	219752	57572
7924	219787	57546
7925	219817	57519
7926	219857	57495
7927	219900	57471
7928	219939	57446
7929	219977	57421
7930	220017	57396
7931	220055	57372
7932	220096	57347
7933	220128	57321
7934	220174	57298
7935	220217	57274
7936	220255	57249
7937	220295	57224
7938	220335	57200
7939	220375	57175
7940	220416	57151
7941	220453	57125
7942	220488	57099
7943	220526	57074
7944	220563	57049
7945	220599	57023
7946	220638	56998
7947	220677	56974
7948	220715	56948
7949	220750	56923
7950	220788	56897
7951	220823	56872
7952	220860	56846
7953	220894	56820
7954	220932	56795
7955	220970	56770
7956	221008	56744
7957	221051	56721
7958	221094	56697
7959	221135	56672
7960	221176	56648
7961	221215	56623
7962	221250	56597
7963	221288	56572
7964	221328	56547
7965	221367	56522
7966	221405	56497
7967	221446	56473
7968	221489	56449
7969	221532	56425
7970	221576	56401
7971	221614	56376
7972	221649	56350
7973	221683	56324
7974	221721	56299
7975	221757	56273
7976	221794	56247
7977	221833	56222
7978	221867	56196
7979	221904	56171
7980	221942	56146
7981	221976	56119
7982	222015	56094
7983	222055	56070
7984	222092	56044
7985	222136	56021
7986	222171	55994
7987	222212	55970
7988	222251	55945
7989	222289	55920
7990	222325	55894
7991	222363	55869
7992	222399	55843
7993	222436	55817
7994	222476	55792
7995	222517	55768
7996	222559	55744
7997	222596	55718
7998	222632	55692
7999	222670	55667
8000	222705	55641
8001	222744	55616
8002	222779	55590
8003	222817	55565
8004	222856	55540
8005	222893	55514
8006	222932	55489
8007	222974	55465
8008	223018	55441
8009	223060	55417
8010	223097	55391
8011	223133	55365
8012	223170	55339
8013	223209	55314
8014	223248	55289
8015	223284	55263
8016	223326	55239
8017	223365	55214
8018	223402	55188
8019	223429	55160
8020	223456	55132
8021	223484	55104
8022	223511	55076
8023	223538	55048
8024	223566	55021
8025	223595	54993
8026	223626	54966
8027	223659	54939
8028	223693	54913
8029	223722	54885
8030	223751	54858
8031	223779	54830
8032	223806	54802
8033	223835	54774
8034	223865	54747
8035	223892	54719
8036	223919	54691
8037	223947	54663
8038	223975	54635
8039	224005	54608
8040	224037	54581
8041	224066	54553
8042	224094	54526
8043	224121	54497
8044	224150	54470
8045	224177	54442
8046	224206	54414
8047	224234	54387
8048	224263	54359
8049	224290	54331
8050	224317	54303
8051	224344	54275
8052	224371	54247
8053	224398	54218
8054	224425	54190
8055	224451	54162
8056	224479	54134
8057	224507	54106
8058	224533	54078
8059	224561	54050
8060	224588	54022
8061	224614	53994
8062	224640	53965
8063	224667	53938
8064	224694	53909
8065	224721	53881
8066	224752	53854
8067	224784	53827
8068	224815	53800
8069	224845	53773
8070	224876	53746
8071	224904	53718
8072	224934	53691
8073	224961	53663
8074	224989	53635
8075	225018	53607
8076	225045	53579
8077	225073	53551
8078	225101	53523
8079	225127	53495
8080	225155	53467
8081	225184	53440
8082	225212	53412
8083	225240	53384
8084	225267	53356
8085	225295	53328
8086	225325	53301
8087	225353	53273
8088	225379	53245
8089	225404	53216
8090	225434	53189
8091	225463	53161
8092	225498	53135
8093	225527	53107
8094	225557	53080
8095	225584	53052
8096	225611	53024
8097	225637	52996
8098	225668	52969
8099	225694	52940
8100	225721	52912
8101	225754	52885
8102	225784	52858
8103	225812	52830
8104	225839	52802
8105	225867	52774
8106	225895	52747
8107	225924	52719
8108	225965	52694
8109	225996	52667
8110	226024	52639
8111	226053	52612
8112	226083	52584
8113	226111	52556
8114	226139	52528
8115	226166	52501
8116	226194	52473
8117	226220	52444
8118	226247	52416
8119	226278	52389
8120	226307	52361
8121	226335	52334
8122	226362	52306
8123	226390	52278
8124	226417	52250
8125	226448	52223
8126	226476	52195
8127	226502	52166
8128	226528	52138
8129	226556	52110
8130	226582	52082
8131	226608	52054
8132	226635	52026
8133	226662	51997
8134	226692	51970
8135	226726	51944
8136	226762	51918
8137	226796	51891
8138	226841	51867
8139	226873	51840
8140	226906	51814
8141	226937	51787
8142	226967	51759
8143	226996	51732
8144	227027	51704
8145	227057	51677
8146	227088	51650
8147	227117	51622
8148	227143	51594
8149	227173	51566
8150	227201	51539
8151	227233	51512
8152	227263	51484
8153	227293	51457
8154	227324	51430
8155	227352	51402
8156	227380	51374
8157	227415	51348
8158	227444	51320
8159	227473	51293
8160	227502	51265
8161	227532	51238
8162	227565	51211
8163	227596	51184
8164	227626	51156
8165	227654	51128
8166	227682	51101
8167	227710	51073
8168	227737	51044
8169	227766	51017
8170	227795	50989
8171	227825	50962
8172	227854	50934
8173	227881	50906
8174	227908	50878
8175	227935	50850
8176	227961	50822
8177	227987	50793
8178	228013	50765
8179	228040	50737
8180	228065	50709
8181	228091	50680
8182	228116	50652
8183	228144	50624
8184	228172	50596
8185	228202	50569
8186	228230	50541
8187	228256	50513
8188	228283	50484
8189	228310	50456
8190	228337	50428
8191	228366	50401
8192	228396	50373
8193	228425	50346
8194	228452	50318
8195	228479	50289
8196	228505	50261
8197	228533	50233
8198	228560	50205
8199	228587	50177
8200	228613	50149
8201	228640	50121
8202	228666	50093
8203	228692	50064
8204	228719	50036
8205	228748	50009
8206	228776	49981
8207	228801	49952
8208	228827	49924
8209	228854	49896
8210	228880	49868
8211	228907	49840
8212	228935	49812
8213	228961	49783
8214	228987	49755
8215	229014	49727
8216	229054	49702
8217	229088	49675
8218	229117	49648
8219	229147	49620
8220	229179	49593
8221	229208	49566
8222	229236	49538
8223	229263	49510
8224	229292	49482
8225	229320	49454
8226	229349	49427
8227	229378	49399
8228	229410	49372
8229	229443	49345
8230	229471	49317
8231	229501	49290
8232	229532	49263
8233	229567	49236
8234	229597	49209
8235	229626	49181
8236	229654	49154
8237	229683	49126
8238	229713	49098
8239	229743	49071
8240	229772	49043
8241	229803	49016
8242	229831	48988
8243	229857	48960
8244	229886	48932
8245	229915	48905
8246	229942	48877
8247	229969	48848
8248	229997	48821
8249	230027	48793
8250	230058	48766
8251	230086	48738
8252	230117	48711
8253	230143	48683
8254	230169	48654
8255	230195	48626
8256	230224	48598
8257	230253	48571
8258	230280	48543
8259	230307	48515
8260	230334	48486
8261	230359	48458
8262	230385	48430
8263	230413	48402
8264	230441	48374
8265	230470	48347
8266	230498	48319
8267	230526	48291
8268	230561	48264
8269	230599	48239
8270	230637	48213
8271	230674	48187
8272	230712	48161
8273	230747	48135
8274	230781	48108
8275	230816	48082
8276	230851	48055
8277	230887	48029
8278	230923	48003
8279	230958	47976
8280	230993	47950
8281	231029	47924
8282	231065	47898
8283	231101	47871
8284	231139	47845
8285	231179	47820
8286	231231	47797
8287	231277	47773
8288	231325	47749
8289	231362	47723
8290	231407	47699
8291	231446	47673
8292	231483	47647
8293	231522	47621
8294	231562	47596
8295	231600	47570
8296	231639	47545
8297	231671	47518
8298	231712	47492
8299	231749	47466
8300	231783	47440
8301	231822	47414
8302	231864	47389
8303	231904	47363
8304	231941	47337
8305	231981	47312
8306	232020	47286
8307	232060	47261
8308	232099	47235
8309	232136	47209
8310	232174	47183
8311	232213	47157
8312	232254	47132
8313	232298	47107
8314	232343	47083
8315	232388	47059
8316	232427	47033
8317	232469	47008
8318	232507	46982
8319	232546	46956
8320	232583	46930
8321	232621	46904
8322	232656	46877
8323	232691	46851
8324	232724	46824
8325	232762	46798
8326	232798	46772
8327	232835	46746
8328	232871	46719
8329	232909	46693
8330	232945	46667
8331	232983	46641
8332	233022	46615
8333	233058	46589
8334	233096	46563
8335	233130	46536
8336	233166	46510
8337	233202	46483
8338	233241	46458
8339	233280	46432
8340	233316	46405
8341	233360	46381
8342	233394	46354
8343	233431	46328
8344	233470	46302
8345	233509	46276
8346	233546	46250
8347	233584	46224
8348	233626	46199
8349	233665	46173
8350	233701	46146
8351	233735	46120
8352	233778	46095
8353	233814	46068
8354	233851	46042
8355	233887	46016
8356	233930	45991
8357	233973	45965
8358	234014	45940
8359	234051	45914
8360	234089	45888
8361	234129	45862
8362	234171	45837
8363	234208	45811
8364	234247	45785
8365	234282	45758
8366	234318	45732
8367	234354	45705
8368	234391	45679
8369	234429	45653
8370	234468	45627
8371	234508	45602
8372	234549	45576
8373	234589	45550
8374	234630	45525
8375	234669	45499
8376	234703	45472
8377	234738	45445
8378	234772	45419
8379	234810	45392
8380	234844	45366
8381	234880	45339
8382	234919	45313
8383	234955	45287
8384	234994	45261
8385	235032	45235
8386	235069	45208
8387	235103	45181
8388	235138	45155
8389	235173	45128
8390	235209	45102
8391	235249	45076
8392	235287	45050
8393	235330	45025
8394	235368	44998
8395	235405	44972
8396	235441	44946
8397	235477	44919
8398	235515	44893
8399	235547	44866
8400	235574	44838
8401	235600	44809
8402	235626	44781
8403	235652	44752
8404	235680	44724
8405	235706	44696
8406	235733	44667
8407	235759	44639
8408	235786	44611
8409	235819	44584
8410	235845	44555
8411	235872	44527
8412	235900	44499
8413	235927	44471
8414	235953	44442
8415	235980	44414
8416	236005	44386
8417	236033	44357
8418	236060	44329
8419	236087	44301
8420	236114	44273
8421	236141	44245
8422	236168	44216
8423	236196	44188
8424	236229	44161
8425	236262	44134
8426	236290	44106
8427	236317	44078
8428	236345	44050
8429	236373	44022
8430	236411	43995
8431	236441	43968
8432	236471	43940
8433	236497	43912
8434	236523	43883
8435	236549	43855
8436	236576	43827
8437	236603	43798
8438	236629	43770
8439	236655	43742
8440	236681	43713
8441	236707	43685
8442	236733	43656
8443	236761	43628
8444	236790	43600
8445	236817	43572
8446	236842	43544
8447	236869	43515
8448	236895	43487
8449	236922	43459
8450	236948	43430
8451	236974	43402
8452	237000	43373
8453	237026	43345
8454	237052	43317
8455	237078	43288
8456	237104	43260
8457	237130	43231
8458	237159	43204
8459	237187	43175
8460	237214	43147
8461	237240	43119
8462	237268	43091
8463	237295	43063
8464	237322	43034
8465	237348	43006
8466	237374	42978
8467	237400	42949
8468	237426	42921
8469	237453	42893
8470	237480	42864
8471	237506	42836
8472	237533	42808
8473	237559	42779
8474	237585	42751
8475	237611	42722
8476	237637	42694
8477	237663	42666
8478	237689	42637
8479	237715	42609
8480	237741	42580
8481	237768	42552
8482	237794	42524
8483	237820	42495
8484	237846	42467
8485	237874	42439
8486	237901	42411
8487	237927	42382
8488	237953	42354
8489	237980	42326
8490	238005	42297
8491	238032	42269
8492	238058	42241
8493	238083	42212
8494	238111	42184
8495	238138	42156
8496	238164	42128
8497	238191	42099
8498	238219	42071
8499	238245	42043
8500	238271	42014
8501	238296	41986
8502	238322	41957
8503	238348	41929
8504	238374	41901
8505	238401	41872
8506	238429	41845
8507	238457	41816
8508	238483	41788
8509	238509	41760
8510	238535	41731
8511	238562	41703
8512	238589	41675
8513	238614	41646
8514	238641	41618
8515	238667	41590
8516	238693	41561
8517	238719	41533
8518	238746	41505
8519	238784	41478
8520	238814	41451
8521	238841	41423
8522	238866	41394
8523	238892	41366
8524	238917	41337
8525	238943	41309
8526	238969	41280
8527	238995	41252
8528	239022	41224
8529	239048	41195
8530	239074	41167
8531	239101	41139
8532	239128	41111
8533	239155	41082
8534	239181	41054
8535	239208	41026
8536	239234	40997
8537	239260	40969
8538	239286	40941
8539	239312	40912
8540	239338	40884
8541	239364	40856
8542	239389	40827
8543	239418	40799
8544	239451	40772
8545	239481	40744
8546	239508	40716
8547	239534	40688
8548	239560	40659
8549	239588	40631
8550	239613	40603
8551	239639	40575
8552	239665	40546
8553	239692	40518
8554	239718	40490
8555	239746	40462
8556	239772	40433
8557	239799	40405
8558	239824	40377
8559	239851	40348
8560	239877	40320
8561	239905	40292
8562	239932	40264
8563	239958	40235
8564	239985	40207
8565	240010	40179
8566	240037	40151
8567	240064	40122
8568	240090	40094
8569	240117	40066
8570	240142	40037
8571	240167	40009
8572	240194	39980
8573	240220	39952
8574	240247	39924
8575	240273	39896
8576	240299	39867
8577	240326	39839
8578	240352	39811
8579	240378	39782
8580	240406	39754
8581	240434	39726
8582	240460	39698
8583	240487	39670
8584	240514	39642
8585	240540	39613
8586	240565	39585
8587	240591	39557
8588	240618	39528
8589	240644	39500
8590	240671	39472
8591	240699	39444
8592	240727	39416
8593	240756	39388
8594	240781	39359
8595	240807	39331
8596	240834	39303
8597	240860	39274
8598	240887	39246
8599	240914	39218
8600	240939	39190
8601	240965	39161
8602	240992	39133
8603	241017	39105
8604	241043	39076
8605	241070	39048
8606	241096	39020
8607	241124	38992
8608	241150	38963
8609	241175	38935
8610	241202	38907
8611	241228	38878
8612	241255	38850
8613	241282	38822
8614	241309	38794
8615	241335	38766
8616	241361	38737
8617	241387	38709
8618	241414	38681
8619	241441	38653
8620	241467	38624
8621	241493	38596
8622	241520	38568
8623	241549	38540
8624	241575	38512
8625	241603	38484
8626	241629	38455
8627	241655	38427
8628	241681	38399
8629	241708	38370
8630	241734	38342
8631	241761	38314
8632	241787	38286
8633	241813	38257
8634	241838	38229
8635	241864	38200
8636	241890	38172
8637	241916	38144
8638	241942	38115
8639	241968	38087
8640	241994	38059
8641	242021	38031
8642	242048	38003
8643	242075	37974
8644	242101	37946
8645	242127	37918
8646	242152	37889
8647	242179	37861
8648	242205	37833
8649	242230	37804
8650	242256	37776
8651	242283	37748
8652	242310	37720
8653	242337	37691
8654	242363	37663
8655	242390	37635
8656	242416	37607
8657	242441	37578
8658	242467	37550
8659	242493	37522
8660	242519	37493
8661	242545	37465
8662	242572	37437
8663	242597	37408
8664	242625	37380
8665	242652	37352
8666	242678	37324
8667	242704	37296
8668	242730	37267
8669	242756	37239
8670	242783	37211
8671	242809	37183
8672	242835	37154
8673	242863	37126
8674	242888	37098
8675	242913	37069
8676	242940	37041
8677	242966	37013
8678	242991	36984
8679	243016	36956
8680	243043	36928
8681	243072	36900
8682	243098	36872
8683	243125	36843
8684	243150	36815
8685	243175	36787
8686	243201	36758
8687	243226	36730
8688	243252	36702
8689	243279	36673
8690	243304	36645
8691	243330	36617
8692	243355	36588
8693	243383	36560
8694	243409	36532
8695	243435	36504
8696	243460	36475
8697	243486	36447
8698	243512	36419
8699	243538	36390
8700	243564	36362
8701	243591	36334
8702	243618	36306
8703	243645	36278
8704	243672	36249
8705	243698	36221
8706	243724	36193
8707	243749	36164
8708	243775	36136
8709	243800	36108
8710	243826	36079
8711	243852	36051
8712	243879	36023
8713	243905	35995
8714	243931	35966
8715	243957	35938
8716	243983	35910
8717	244010	35882
8718	244036	35853
8719	244062	35825
8720	244088	35797
8721	244115	35769
8722	244140	35740
8723	244167	35712
8724	244194	35684
8725	244220	35656
8726	244247	35628
8727	244273	35599
8728	244300	35571
8729	244325	35543
8730	244351	35515
8731	244377	35486
8732	244403	35458
8733	244428	35430
8734	244454	35401
8735	244480	35373
8736	244505	35345
8737	244532	35317
8738	244559	35288
8739	244584	35260
8740	244610	35232
8741	244636	35203
8742	244662	35175
8743	244689	35147
8744	244715	35119
8745	244743	35091
8746	244769	35063
8747	244795	35034
8748	244821	35006
8749	244849	34978
8750	244876	34950
8751	244903	34922
8752	244930	34894
8753	244956	34865
8754	244984	34837
8755	245013	34810
8756	245039	34781
8757	245065	34753
8758	245090	34725
8759	245118	34697
8760	245145	34669
8761	245172	34640
8762	245198	34612
8763	245225	34584
8764	245252	34556
8765	245278	34528
8766	245305	34499
8767	245332	34471
8768	245358	34443
8769	245385	34415
8770	245412	34387
8771	245438	34359
8772	245464	34330
8773	245491	34302
8774	245517	34274
8775	245544	34246
8776	245569	34218
8777	245595	34189
8778	245621	34161
8779	245647	34133
8780	245673	34104
8781	245699	34076
8782	245725	34048
8783	245752	34020
8784	245779	33992
8785	245805	33964
8786	245830	33935
8787	245855	33907
8788	245881	33878
8789	245907	33850
8790	245934	33822
8791	245959	33794
8792	245985	33765
8793	246011	33737
8794	246038	33709
8795	246064	33681
8796	246089	33653
8797	246116	33624
8798	246142	33596
8799	246168	33568
8800	246193	33540
8801	246219	33511
8802	246245	33483
8803	246271	33455
8804	246296	33427
8805	246322	33398
8806	246348	33370
8807	246375	33342
8808	246401	33314
8809	246427	33285
8810	246452	33257
8811	246476	33229
8812	246503	33200
8813	246529	33172
8814	246557	33144
8815	246584	33116
8816	246610	33088
8817	246635	33059
8818	246661	33031
8819	246686	33003
8820	246712	32975
8821	246737	32946
8822	246763	32918
8823	246791	32890
8824	246817	32862
8825	246844	32834
8826	246870	32806
8827	246896	32777
8828	246921	32749
8829	246947	32721
8830	246974	32693
8831	246999	32664
8832	247026	32636
8833	247051	32608
8834	247077	32580
8835	247102	32551
8836	247129	32523
8837	247155	32495
8838	247183	32467
8839	247207	32439
8840	247233	32410
8841	247261	32382
8842	247286	32354
8843	247312	32326
8844	247339	32298
8845	247364	32269
8846	247392	32241
8847	247417	32213
8848	247443	32185
8849	247469	32157
8850	247496	32128
8851	247522	32100
8852	247549	32072
8853	247577	32044
8854	247604	32016
8855	247630	31988
8856	247657	31960
8857	247682	31932
8858	247708	31903
8859	247734	31875
8860	247760	31847
8861	247788	31819
8862	247813	31791
8863	247840	31762
8864	247865	31734
8865	247891	31706
8866	247917	31678
8867	247943	31649
8868	247968	31621
8869	247993	31593
8870	248018	31565
8871	248044	31536
8872	248069	31508
8873	248095	31480
8874	248121	31451
8875	248147	31423
8876	248176	31395
8877	248202	31367
8878	248228	31339
8879	248254	31311
8880	248279	31283
8881	248304	31254
8882	248331	31226
8883	248358	31198
8884	248385	31170
8885	248410	31142
8886	248436	31113
8887	248462	31085
8888	248488	31057
8889	248514	31029
8890	248540	31001
8891	248567	30973
8892	248593	30944
8893	248618	30916
8894	248644	30888
8895	248669	30860
8896	248696	30831
8897	248721	30803
8898	248748	30775
8899	248773	30747
8900	248799	30719
8901	248825	30690
8902	248852	30662
8903	248878	30634
8904	248903	30606
8905	248929	30578
8906	248956	30550
8907	248983	30521
8908	249008	30493
8909	249034	30465
8910	249059	30437
8911	249086	30409
8912	249113	30381
8913	249139	30352
8914	249165	30324
8915	249192	30296
8916	249219	30268
8917	249244	30240
8918	249271	30212
8919	249297	30184
8920	249323	30155
8921	249350	30127
8922	249376	30099
8923	249402	30071
8924	249428	30043
8925	249453	30014
8926	249480	29986
8927	249507	29958
8928	249533	29930
8929	249560	29902
8930	249586	29874
8931	249613	29846
8932	249638	29818
8933	249665	29789
8934	249692	29761
8935	249718	29733
8936	249743	29705
8937	249771	29677
8938	249800	29649
8939	249827	29621
8940	249853	29593
8941	249878	29565
8942	249904	29536
8943	249929	29508
8944	249955	29480
8945	249982	29452
8946	250007	29424
8947	250033	29395
8948	250059	29367
8949	250084	29339
8950	250110	29311
8951	250136	29283
8952	250161	29254
8953	250187	29226
8954	250212	29198
8955	250237	29170
8956	250262	29141
8957	250288	29113
8958	250314	29085
8959	250340	29057
8960	250366	29029
8961	250392	29001
8962	250417	28972
8963	250442	28944
8964	250469	28916
8965	250496	28888
8966	250522	28860
8967	250548	28832
8968	250575	28804
8969	250601	28775
8970	250627	28747
8971	250653	28719
8972	250680	28691
8973	250708	28663
8974	250735	28635
8975	250761	28607
8976	250790	28579
8977	250816	28551
8978	250842	28523
8979	250867	28495
8980	250892	28466
8981	250917	28438
8982	250942	28410
8983	250967	28381
8984	250993	28353
8985	251018	28325
8986	251046	28297
8987	251072	28269
8988	251097	28241
8989	251123	28212
8990	251149	28184
8991	251175	28156
8992	251200	28128
8993	251226	28100
8994	251252	28072
8995	251278	28043
8996	251304	28015
8997	251331	27987
8998	251357	27959
8999	251384	27931
9000	251409	27903
9001	251435	27875
9002	251461	27847
9003	251488	27819
9004	251515	27790
9005	251541	27762
9006	251568	27734
9007	251593	27706
9008	251619	27678
9009	251647	27650
9010	251673	27622
9011	251698	27594
9012	251725	27566
9013	251750	27537
9014	251776	27509
9015	251804	27481
9016	251830	27453
9017	251856	27425
9018	251881	27397
9019	251907	27369
9020	251932	27340
9021	251957	27312
9022	251983	27284
9023	252009	27256
9024	252034	27228
9025	252061	27200
9026	252088	27172
9027	252114	27143
9028	252139	27115
9029	252166	27087
9030	252192	27059
